,Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Design,Heating,Front garden,Total number of floors,Age,New building,Renovation,Developer name,Project name,Kód jednotky,Administration fee,Investment Advisor
1066,394230,"CZK 10,000",50.0502635,14.3436488,"Sluneční náměstí, Prague - Stodůlky",Studio,35 m²,"CZK 4,500",Furnished,15.0,No,No,Yes,No,No,Yes,No,15. 12. 2021,206.0,214,66,158,77,25,315,316,"1,005",211.0,Excellent,"CZK 20,000",Cooperative,Brick building,,,District heating,,,,,,,,,,
1067,694320,"CZK 11,500",50.12462,14.50476,"Lovosická, Prague - Prosek",1 bedroom,34 m²,"CZK 2,500",Partially furnished,7.0,No,No,Yes,Yes,Yes,Yes,No,01. 01. 2022,248.0,464,131,731,112,951,216,369,147,,Excellent,"CZK 12,000",Personal,Prefab concrete building,C,,,,,,,,,,,,
1068,673717,"CZK 13,499",50.0408926,14.3920654,Prague - Hlubočepy,1 bedroom,34 m²,"CZK 2,499",Furnished,2.0,No,No,No,No,Yes,No,No,01. 09. 2021,165.0,170,147,913,508,301,242,,,,Excellent,"CZK 10,000",Personal,Brick building,G,Premium materials and solutions,Electric boiler,,Middle floor,1 to 10 years years,,Interior,,,,,
1069,695711,"CZK 16,147",50.07617,14.44679,"Slezská, Prague - Vinohrady",1 bedroom with open-plan kitchen,48 m²,"CZK 5,350",Furnished,1.0,No,No,No,No,No,Yes,No,09. 12. 2021,230.0,518,204,323,197,290,447,78,629,147.0,Good,"CZK 20,500",Personal,Brick building,G,,,,,,,,,,,,
1070,664160,"CZK 15,900",50.12129,14.50344,"Prosecká, Prague - Prosek",3 bedroom,69 m²,"CZK 4,500",Partially furnished,7.0,No,No,No,Yes,No,Yes,No,01. 06. 2021,122.0,505,390,498,401,411,90,597,"1,274",34.0,Good,"CZK 20,400",Personal,Prefab concrete building,G,,District heating,,,,,Overall,,,,,
1071,695010,"CZK 10,500",50.0765134,14.4927741,"Černokostelecká, Prague - Strašnice",1 bedroom with open-plan kitchen,45 m²,"CZK 2,900",Furnished,1.0,No,No,No,No,No,No,No,06. 12. 2021,659.0,820,679,571,466,793,889,764,109,605.0,Excellent,"CZK 13,000",Personal,Brick building,B,,,,,,,,,,,,
1072,623712,"CZK 11,000",49.965166,14.385028,"Ke Kamínce, Prague - Zbraslav",1 bedroom with open-plan kitchen,43 m²,"CZK 2,200",Partially furnished,3.0,No,No,No,No,No,No,No,01. 09. 2020,102.0,"1,413",336,307,489,438,370,166,,,Excellent,"CZK 11,000",Personal,Prefab concrete building,C,Standard materials and solutions,District heating,,,10 to 30 years years,,,,,,,
1073,690075,"CZK 15,000",50.0368181,14.4125987,"Branická, Prague - Braník",1 bedroom with open-plan kitchen,51 m²,"CZK 2,500",Partially furnished,1.0,No,Yes,Yes,No,No,No,No,01. 01. 2022,189.0,181,39,1,273,145,255,"1,325",338,,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,,
1074,695688,"CZK 12,000",50.13583,14.43442,"K Ládví, Prague - Čimice",1 bedroom,40 m²,"CZK 2,000",Partially furnished,4.0,No,No,No,No,Yes,No,No,09. 12. 2021,167.0,913,204,695,925,512,529,812,243,,Excellent,CZK 1,Personal,Prefab concrete building,C,,,,,,,,,,,,
1075,693371,"CZK 16,000",50.1012702,14.4355469,"Schnirchova, Prague - Holešovice",2 bedroom with open-plan kitchen,67 m²,"CZK 4,000",Partially furnished,1.0,Yes,No,No,No,No,Yes,No,23. 11. 2021,185.0,855,135,212,47,330,277,570,883,,Excellent,"CZK 16,000",Personal,Brick building,G,,,,,,,,,,,,
1076,180353,"CZK 10,000",50.0669648,14.4568866,"Minská, Prague - Vršovice",Studio,25 m²,"CZK 5,000",Partially furnished,5.0,No,No,No,No,No,No,No,10. 12. 2021,77.0,213,74,284,89,368,459,588,374,298.0,,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,,
1077,695670,"CZK 16,500",50.0906,14.42659,"Dlouhá, Prague - Staré Město",1 bedroom with open-plan kitchen,49 m²,"CZK 2,500",Furnished,4.0,No,No,No,No,No,Yes,No,01. 01. 2022,41.0,198,37,96,50,175,164,258,181,232.0,Excellent,"CZK 15,000",Personal,Brick building,B,,,,,,,,,,,,
1078,693933,"CZK 11,990",50.10984638888,14.55812166666,"Lipnická, Prague - Kyje",1 bedroom with open-plan kitchen,45 m²,,Furnished,4.0,Yes,No,No,No,No,Yes,No,,178.0,963,191,183,917,452,"1,343",320,,,Good,"CZK 14,433",Personal,Prefab concrete building,C,,,,,,,,,,,"CZK 14,433

                                
                                
                
i",
1079,695009,"CZK 14,000",50.101675711731,14.452889528221,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,29 m²,"CZK 2,500",Furnished,1.0,No,No,No,No,No,Yes,No,01. 01. 2022,184.0,542,91,264,21,201,403,365,109,250.0,New build,"CZK 21,000",Personal,Brick building,B,,,,,,,,,,,,
1080,695668,"CZK 12,000",50.07356,14.43762,"Uruguayská, Prague - Vinohrady",Studio,30 m²,"CZK 2,000",Furnished,1.0,No,No,No,No,No,Yes,No,09. 12. 2021,194.0,199,126,386,31,289,78,244,853,676.0,Excellent,"CZK 12,000",Personal,Brick building,C,,,,,,,,,,,,
1081,519951,"CZK 13,000",50.1266793,14.4952421,Prague - Střížkov,1 bedroom,29 m²,"CZK 1,700",Furnished,6.0,No,Yes,No,No,No,No,No,01. 01. 2022,334.0,593,205,492,273,250,248,102,"1,035",105.0,,,Personal,Prefab concrete building,C,,,,,,,,,,,,
1082,532024,"CZK 12,300",50.0827807,14.4523064,Prague - Žižkov,1 bedroom with open-plan kitchen,48 m²,CZK 700,Partially furnished,4.0,No,No,No,No,No,Yes,No,20. 12. 2021,284.0,58,88,240,177,278,397,530,541,416.0,Excellent,"CZK 15,000",Personal,Brick building,,,,,,,,Interior,,,,,
1083,501441,"CZK 18,000",50.0539826,14.4403239,"5. května, Prague - Nusle",1 bedroom with open-plan kitchen,47 m²,"CZK 1,844",Furnished,2.0,No,No,No,No,No,No,No,,223.0,898,357,333,132,529,552,296,"1,245",474.0,Excellent,"CZK 18,000",Personal,Brick building,,,,,,,,,,,,,
1084,694165,"CZK 18,000",50.0535403,14.4327517,"Plamínkové, Prague - Nusle",3 bedroom,80 m²,"CZK 3,500",Unfurnished,6.0,No,No,No,No,No,Yes,No,01. 03. 2022,225.0,"1,052",316,457,284,327,310,91,227,88.0,Good,"CZK 18,000",Personal,Brick building,A,Standard materials and solutions,Central heating,,Middle floor,,,Bathroom unit,,,,,
1085,137764,"CZK 19,700",50.0808121,14.4464647,"Křížkovského, Prague - Žižkov",2 bedroom with open-plan kitchen,84 m²,"CZK 2,000",Partially furnished,5.0,No,No,No,Yes,No,Yes,No,12. 12. 2021,613.0,547,125,641,1,232,462,358,455,321.0,Excellent,"CZK 19,700",Personal,Brick building,,,Gas boiler,,Middle floor,,,Interior,,,,,
1086,653401,"CZK 10,900",50.09403,14.33444,"Osamocená, Prague - Vokovice",1 bedroom with open-plan kitchen,42 m²,"CZK 1,000",Partially furnished,2.0,No,No,No,No,No,No,No,01. 02. 2022,216.0,578,413,607,"1,085","1,129","1,064",517,868,,Excellent,"CZK 10,900",Personal,Brick building,G,,,,,,,,,,,,
1087,694966,"CZK 13,000",50.0123751,14.4000073,"Vrátnická, Prague - Modřany",Studio,42 m²,"CZK 2,500",Unfurnished,2.0,Yes,No,Yes,No,Yes,Yes,No,04. 12. 2021,197.0,"1,078",373,"1,322",740,"1,383","1,378",662,,,New build,"CZK 14,500",Personal,Brick building,A,,Central heating,,Middle floor,,Yes,,,,,,
1088,694961,"CZK 11,000",50.1106825,14.5052999,"Špitálská, Prague - Vysočany",1 bedroom with open-plan kitchen,53 m²,"CZK 6,300",Partially furnished,1.0,Yes,No,No,No,No,No,No,16. 12. 2021,45.0,450,62,266,43,386,166,484,342,348.0,Excellent,"CZK 17,300",Cooperative,Brick building,G,,,,Middle floor,,,Interior,,,,,
1089,167552,"CZK 24,000",50.0759123,14.4066919,"Kořenského, Prague - Smíchov",3 bedroom,108 m²,"CZK 1,200",Partially furnished,3.0,No,No,No,No,No,No,No,01. 01. 2022,96.0,85,237,197,70,233,22,"1,032",876,408.0,Good,"CZK 24,000",Personal,Brick building,C,,Gas boiler,,Middle floor,,,Interior,,,,,
1090,695628,"CZK 13,000",50.06198,14.44768,"V Horkách, Prague - Nusle",1 bedroom with open-plan kitchen,52 m²,"CZK 3,100",Unfurnished,2.0,No,No,No,No,No,No,No,01. 01. 2022,124.0,814,160,517,139,452,567,485,721,542.0,Excellent,"CZK 26,000",Personal,Brick building,E,,,,,,,,,,,,
1091,301302,"CZK 7,900",50.0377049,14.5045503,Prague - Chodov,1 bedroom,32 m²,"CZK 3,000",Partially furnished,1.0,No,No,No,No,No,No,No,,133.0,654,293,"1,473",129,402,223,237,135,204.0,,"CZK 15,000",Personal,Prefab concrete building,,,,,,,,,,,,,
1092,409368,"CZK 12,000",50.0443333,14.517247,"Bratislavská, Prague - Hostivař",Studio,36 m²,"CZK 2,500",Furnished,4.0,Yes,No,No,No,No,No,No,15. 01. 2022,176.0,66,138,129,935,267,"1,255",111,,,,"CZK 24,000",Personal,Brick building,,,,,Middle floor,,,,,,,,
1093,695614,"CZK 13,490",50.047595,14.49378444444,"Choceradská, Prague - Záběhlice",2 bedroom,55 m²,,Unfurnished,5.0,No,No,Yes,No,No,Yes,No,,239.0,548,118,490,515,412,794,"1,196",601,,Good,"CZK 16,857",Personal,Brick building,D,,,,,,,,,,,"CZK 16,857

                                
                                
                
i",
1094,695439,"CZK 14,000",50.01627,14.62809,"Bazalková, Prague - Kolovraty",Studio,44 m²,"CZK 2,749",Furnished,1.0,Yes,No,Yes,No,Yes,No,No,10. 12. 2021,444.0,505,930,863,607,901,526,"1,071",157,,New build,"CZK 28,000",Personal,Brick building,G,,,,,,,,,,,,
1095,543722,"CZK 11,500",50.0672304,14.3671213,"Musílkova, Prague - Košíře",1 bedroom,38 m²,"CZK 1,500",Partially furnished,1.0,No,No,No,No,No,No,No,01. 01. 2022,247.0,843,320,569,405,462,305,799,171,511.0,,"CZK 20,000",Personal,Brick building,,,Gas boiler,,,,,Interior,,,,,
1096,695612,"CZK 13,990",50.05661972222,14.50325333333,"Jabloňová, Prague - Záběhlice",2 bedroom,60 m²,,Furnished,4.0,No,No,No,No,No,No,No,,112.0,159,472,655,251,495,551,521,692,131.0,Good,"CZK 17,914",Personal,Brick building,G,,,,,,,,,,,"CZK 17,914

                                
                                
                
i",
1097,694925,"CZK 11,000",50.0542,14.43562,"Kotorská, Prague - Nusle",1 bedroom,41 m²,"CZK 3,500",Partially furnished,1.0,Yes,No,Yes,Yes,No,Yes,No,03. 12. 2021,184.0,886,136,367,87,292,433,253,377,258.0,Good,"CZK 15,000",Personal,Prefab concrete building,C,,,,,,,,,,,,
1098,627647,"CZK 16,000",50.068851,14.41503,"Rašínovo nábřeží, Prague - Nové Město",1 bedroom with open-plan kitchen,47 m²,"CZK 3,500",Furnished,3.0,No,No,No,No,No,Yes,No,15. 01. 2022,97.0,988,95,465,3,268,318,347,324,226.0,Excellent,"CZK 16,000",Personal,Brick building,G,,District heating,,Middle floor,,,,,,,,
1099,695611,"CZK 14,490",50.10278388888,14.50921805555,"Poděbradská, Prague - Vysočany",1 bedroom with open-plan kitchen,50 m²,,Partially furnished,3.0,Yes,No,Yes,No,Yes,Yes,No,,119.0,"1,380",488,980,595,622,362,"1,306","1,496",556.0,Excellent,"CZK 18,355",Personal,Prefab concrete building,G,,,,,,,,,,,"CZK 18,355

                                
                                
                
i",
1100,576291,"CZK 11,000",50.0580809,14.4959412,"Jetelová, Prague - Záběhlice",Small studio,27 m²,"CZK 3,000",Furnished,9.0,No,No,No,No,No,Yes,No,08. 12. 2021,257.0,573,319,809,448,234,364,802,304,46.0,Excellent,"CZK 11,000",Cooperative,Prefab concrete building,G,,District heating,,,,,Overall,,,,,
1101,659359,"CZK 11,500",49.96561,14.3785942,"K Výtopně, Prague - Zbraslav",1 bedroom with open-plan kitchen,43 m²,"CZK 1,500",Partially furnished,3.0,No,No,Yes,No,Yes,No,No,01. 01. 2022,378.0,416,402,302,994,497,183,,,,Excellent,"CZK 23,000",Cooperative,Prefab concrete building,G,,District heating,,,,,,,,,,
1102,326211,"CZK 12,500",50.0214488,14.4665326,"Velké Kunratické, Prague - Kunratice",Studio,48 m²,"CZK 2,600",Partially furnished,1.0,No,No,No,No,No,No,No,06. 12. 2021,329.0,"1,285","1,162",131,442,702,160,,,,Excellent,"CZK 12,500",Personal,Brick building,C,,Central heating,,Raised ground floor,,,,,,,,
1103,526598,"CZK 9,000",50.1039246,14.5656797,"Generála Janouška, Prague - Černý Most",Studio,25 m²,"CZK 2,000",Partially furnished,2.0,No,No,No,No,No,No,No,01. 01. 1970,219.0,678,213,"1,213",860,597,379,72,"1,076",235.0,,"CZK 11,000",Personal,Prefab concrete building,,,,,,,,,,,,,
1104,489634,"CZK 18,000",50.0683911,14.4347557,"Bělehradská, Prague - Vinohrady",3 bedroom,84 m²,"CZK 1,000",Partially furnished,4.0,Yes,No,No,No,No,Yes,No,ihned,33.0,607,28,627,97,681,562,529,359,446.0,Excellent,"CZK 18,000",Cooperative,Brick building,,,Gas boiler,,,,,,,,,,
1105,498946,"CZK 18,000",50.0932595,14.4574889,"Lyčkovo náměstí, Prague - Karlín",1 bedroom with open-plan kitchen,59 m²,CZK 645,Partially furnished,2.0,No,No,No,No,No,No,No,,254.0,835,180,436,124,299,66,"1,356",350,193.0,,"CZK 37,300",Personal,Brick building,,,,,,,,,,,,,
1106,645185,"CZK 25,000",50.069714,14.371731,"U Kavalírky, Prague - Košíře",4 bedroom,100 m²,CZK 400,Partially furnished,1.0,No,No,No,No,No,No,No,01. 02. 2022,47.0,329,86,61,153,168,408,"1,042",743,77.0,Excellent,,Personal,Brick building,B,,,,,,,,,,,,
1107,691112,"CZK 18,000",50.07372,14.44571,"Chodská, Prague - Vinohrady",2 bedroom,54 m²,"CZK 3,000",Furnished,2.0,No,No,No,No,Yes,No,No,08. 11. 2021,321.0,287,274,900,116,557,466,437,658,412.0,Excellent,"CZK 21,000",Personal,Brick building,D,,,,,,,,,,,,
1108,695554,"CZK 9,500",50.08658,14.3754,"Nad Kajetánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,47 m²,CZK 650,Unfurnished,5.0,No,No,No,No,No,Yes,No,08. 12. 2021,218.0,932,396,628,330,330,225,152,504,285.0,Excellent,"CZK 19,000",Personal,Brick building,G,,,,,,,,,,,,
1109,694799,"CZK 12,990",50.10092305555,14.44716444444,"Osadní, Prague - Holešovice",1 bedroom with open-plan kitchen,51 m²,,Unfurnished,4.0,No,No,No,No,No,Yes,No,,252.0,219,143,409,133,140,152,304,575,98.0,Good,"CZK 15,956",Personal,Brick building,G,,,,,,,,,,,"CZK 15,956

                                
                                
                
i",
1110,694794,"CZK 13,990",50.07192222222,14.47158388888,"Bělocerkevská, Prague - Vršovice",2 bedroom,49 m²,,Furnished,4.0,No,No,Yes,No,No,Yes,No,,121.0,508,132,379,334,15,487,364,621,248.0,Excellent,"CZK 18,429",Personal,Brick building,G,,,,,,,,,,,"CZK 18,429

                                
                                
                
i",
1111,693952,"CZK 12,990",50.09086083333,14.48567277777,"Pod lipami, Prague - Žižkov",1 bedroom with open-plan kitchen,47 m²,,Partially furnished,2.0,Yes,No,Yes,No,No,Yes,No,,288.0,530,272,297,254,343,163,315,340,287.0,Good,"CZK 16,274",Personal,Prefab concrete building,G,,,,,,,,,,,"CZK 16,274

                                
                                
                
i",
1112,693931,"CZK 15,990",50.04744388888,14.52026861111,"Vajdova, Prague - Hostivař",3 bedroom,66 m²,,Unfurnished,2.0,Yes,No,Yes,No,No,Yes,No,,162.0,"1,188",179,"1,150",238,467,530,316,"1,021",131.0,Excellent,"CZK 18,457",Personal,Prefab concrete building,C,,,,,,,,,,,"CZK 18,457

                                
                                
                
i",
1113,693943,"CZK 10,990",50.07832805555,14.48644305555,"Názovská, Prague - Strašnice",Studio,38 m²,,Furnished,4.0,Yes,No,No,No,No,Yes,No,,190.0,611,267,287,136,220,599,802,515,31.0,New build,"CZK 13,512",Personal,Brick building,C,,,,,,Yes,,,,,"CZK 13,512

                                
                                
                
i",
1114,341440,"CZK 19,000",50.1031651,14.5018465,"Na Harfě, Prague - Vysočany",2 bedroom,85 m²,"CZK 3,000",Partially furnished,1.0,No,Yes,No,No,No,No,No,01. 10. 2021,223.0,"1,024",161,520,308,533,307,789,"1,007",517.0,,"CZK 19,000",Personal,Brick building,,Standard materials and solutions,,15 m²,,10 to 30 years years,,,,,,,
1115,496890,"CZK 16,900",50.124556,14.4499931,"Služská, Prague - Kobylisy",3 bedroom,79 m²,"CZK 4,500",Partially furnished,2.0,Yes,No,Yes,No,No,No,No,15. 01. 2022,76.0,"1,027",27,184,353,341,377,533,"1,235",129.0,Excellent,"CZK 30,000",Cooperative,Brick building,,Standard materials and solutions,District heating,,Middle floor,over 50 years years,,,,,,,
1116,459435,"CZK 14,000",50.0860901,14.5030422,"Prorektorská, Prague - Malešice",Studio,52 m²,"CZK 2,500",Partially furnished,1.0,No,Yes,No,No,No,No,No,,198.0,649,679,748,478,854,612,419,685,363.0,Excellent,,Personal,Brick building,,,District heating,16 m²,Ground floor,,,,,,,,
1117,563905,"CZK 60,000",50.0790351,14.4356123,"Balbínova, Prague - Vinohrady",2 bedroom with open-plan kitchen,200 m²,"CZK 5,000",Furnished,1.0,Yes,Yes,No,No,No,No,No,17. 01. 2022,107.0,359,195,311,9,193,264,264,516,771.0,,,Personal,Brick building,,,,,,,Yes,,,,,,
1118,296707,"CZK 17,900",50.0599651,14.4267693,"Mikuláše z Husi, Prague - Nusle",2 bedroom,3 m²,CZK 600,Partially furnished,,No,Yes,Yes,No,No,No,No,01. 01. 2022,31.0,606,121,328,64,433,481,179,58,275.0,Excellent,"CZK 17,900",Cooperative,Brick building,,Standard materials and solutions,Gas boiler,200 m²,Raised ground floor,1 to 10 years years,,Interior,,,,,
1119,695490,"CZK 14,500",50.03703515,14.44557645,"Krčská, Prague - Krč",2 bedroom,65 m²,"CZK 3,300",Partially furnished,3.0,No,No,Yes,No,Yes,No,No,13. 12. 2021,48.0,71,295,475,231,171,408,286,576,71.0,Good,"CZK 15,000",Cooperative,Other,G,,,,,,,,,,,,
1120,651225,"CZK 17,000",50.07756,14.50069,"Černokostelecká, Prague - Strašnice",3 bedroom,70 m²,"CZK 4,000",Partially furnished,4.0,No,No,Yes,Yes,No,Yes,No,01. 01. 2022,20.0,450,160,602,286,555,390,457,"1,245",372.0,Excellent,"CZK 210,000",Personal,Brick building,A,Standard materials and solutions,Central heating,,,,,Interior,,,,,
1121,613733,"CZK 18,500",50.121653,14.454054,"Trojská, Prague - Libeň",Small studio,25 m²,,,2.0,Yes,No,No,No,Yes,Yes,Yes,22. 06. 2020,95.0,565,146,145,180,150,363,583,"1,097",343.0,Excellent,"CZK 14,998",Personal,Brick building,G,,,,,,,,,,,,
1122,615462,"CZK 15,000",50.026259,14.489538,"Klírova, Prague - Chodov",1 bedroom with open-plan kitchen,53 m²,"CZK 4,350",,6.0,No,No,No,No,No,Yes,No,15. 08. 2020,375.0,507,190,627,309,255,887,276,442,334.0,Excellent,"CZK 30,000",Personal,Prefab concrete building,C,,,,,,,,,,,,
1123,695480,"CZK 20,000",50.12698,14.50309,"Bechlínská, Prague - Letňany",2 bedroom with open-plan kitchen,80 m²,"CZK 3,500",Partially furnished,6.0,No,Yes,Yes,No,No,Yes,No,13. 12. 2021,231.0,851,152,881,523,995,303,526,211,,Excellent,"CZK 40,000",Personal,Other,G,,,,,,,,,,,,
1124,694784,"CZK 11,000",50.03702,14.38736,"Slivenecká, Prague - Hlubočepy",1 bedroom with open-plan kitchen,40 m²,"CZK 5,000",Unfurnished,2.0,No,No,No,No,Yes,No,No,02. 12. 2021,78.0,903,687,818,525,848,958,957,890,430.0,Good,"CZK 16,000",Cooperative,Brick building,G,,,,,,,,,,,,
1125,36608,"CZK 25,000",50.0677387,14.3991773,"U Santošky , Prague - Smíchov",3 bedroom,81 m²,"CZK 7,000",Furnished,1.0,No,No,Yes,No,No,Yes,No,01. 03. 2022,109.0,104,97,460,186,191,198,411,751,199.0,,"CZK 30,000",Personal,Brick building,,Premium materials and solutions,,44 m²,Middle floor,,,Overall,,,,,
1126,695462,"CZK 8,990",50.0078,14.41962,"Pejevové, Prague - Modřany",Studio,31 m²,"CZK 2,721",Furnished,8.0,No,No,No,No,No,Yes,No,08. 12. 2021,451.0,501,281,293,361,317,302,996,998,468.0,Good,"CZK 8,990",Personal,Prefab concrete building,C,Standard materials and solutions,District heating,,Middle floor,30 to 50 years years,,,,,,,
1127,694875,"CZK 12,500",50.0909,14.44286,"Prvního pluku, Prague - Karlín",1 bedroom,50 m²,"CZK 1,500",Furnished,,No,No,No,No,No,No,No,04. 12. 2021,112.0,506,113,304,66,279,265,961,390,186.0,Good,"CZK 25,000",Cooperative,Brick building,G,,,,,,,,,,,,
1128,465966,"CZK 18,000",50.0931427,14.4569598,"Březinova, Prague - Karlín",1 bedroom with open-plan kitchen,49 m²,"CZK 1,100",Partially furnished,2.0,Yes,No,No,No,No,No,No,01. 02. 2022,314.0,772,119,373,54,236,192,"1,340",287,436.0,,"CZK 16,000",Personal,Brick building,A,Standard materials and solutions,,50 m²,Middle floor,1 to 10 years years,,Overall,,,,,
1129,237071,"CZK 29,000",50.1008217,14.6871026,"Holekova, Prague - Klánovice",3 bedroom,140 m²,"CZK 5,000",Partially furnished,1.0,Yes,Yes,No,No,Yes,No,Yes,28. 02. 2022,343.0,400,"1,280",810,,,,,,,Excellent,"CZK 34,000",Personal,Brick building,,Standard materials and solutions,Gas boiler,200 m²,Attic,1 to 10 years years,,,,,,,
1130,625409,"CZK 22,000",50.087989,14.409901,"Cihelná, Prague - Malá Strana",2 bedroom with open-plan kitchen,74 m²,"CZK 2,000",,,No,Yes,No,No,No,No,No,01. 01. 2022,287.0,399,37,378,8,677,435,311,921,187.0,Excellent,"CZK 22,000",Personal,Brick building,G,,,,,,,,,,,,
1131,605751,"CZK 14,800",50.084426,14.42005,"Michalská, Prague - Staré Město",1 bedroom,40 m²,"CZK 1,000",Furnished,2.0,No,No,No,No,No,Yes,No,07. 12. 2021,297.0,510,58,245,29,128,26,686,324,378.0,Excellent,"CZK 15,000",Personal,Brick building,C,,,,,,,,,,,,
1132,690972,"CZK 12,400",50.08969,14.34611,"Čílova, Prague - Veleslavín",2 bedroom,52 m²,"CZK 3,200",Furnished,4.0,No,No,Yes,Yes,No,Yes,No,01. 01. 2022,171.0,263,74,223,228,140,211,242,582,87.0,Good,"CZK 20,000",Personal,Prefab concrete building,G,Standard materials and solutions,District heating,,Middle floor,over 50 years years,,,,,,,
1133,691655,"CZK 11,700",50.07101,14.44822,"Sevastopolská, Prague - Vršovice",Small studio,20 m²,"CZK 2,300",Partially furnished,4.0,No,No,No,No,No,No,No,15. 11. 2021,204.0,729,198,386,85,576,362,591,365,357.0,Excellent,"CZK 24,000",Personal,Brick building,G,Premium materials and solutions,,,,1 to 10 years years,,,,,,,
1134,695422,"CZK 14,000",50.02917,14.36234,"Hugo Haase, Prague - Hlubočepy",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Partially furnished,1.0,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,420.0,"1,302",543,"1,282",284,"1,320",513,753,837,526.0,New build,"CZK 28,000",Cooperative,Other,G,Standard materials and solutions,,,Raised ground floor,1 to 10 years years,Yes,,,,,,
1135,623924,"CZK 12,000",50.105205,14.540247,"Klánovická, Prague - Hloubětín",1 bedroom with open-plan kitchen,54 m²,"CZK 5,000",Partially furnished,1.0,No,No,Yes,No,Yes,No,No,01. 03. 2022,210.0,209,219,227,416,282,529,451,329,203.0,Good,"CZK 17,000",Personal,Brick building,D,Standard materials and solutions,Central heating,20 m²,Raised ground floor,10 to 30 years years,,Interior,,,,,
