Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Balcony,Terrace,Garage,Refundable security deposit,EPC,Condition,Building type,Reconstruction,Balkón 2 m²,Parking,Sklep 2 m²,Domácí mazlíčci vítáni,Heating,Designe,Age,Balkón 13 m²,Sklep 7 m²,Ownership,Balkón 3 m²,Sklep 1 m²,Lodžie 6 m²,Terasa 5 m²,Administrative fee,Balkón 33 m²,Cellar,Sklep 3 m²,Sklep 4 m²,Balkón 15 m²,Balkón 4 m²,Sklep 6 m²,Terasa 29 m²,Balkón 5 m²,Terasa 50 m²,Balkón 10 m²,Terasa 8 m²,New-build,Enclosed balcony,Balkón 6 m²,Lodžie 4 m²,Lodžie 5 m²,Balkón 9 m²,Lodžie 3 m²,Balkón 8 m²,Terasa 20 m²,Sklep 10 m²,Lodžie 8 m²,Sklep 1.5 m²,Lodžie 7 m²,Terasa 30 m²,Terasa 10 m²,Sklep 5 m²,Terasa 7 m²,Terasa 45 m²,Balkón 7 m²,Terasa 6 m²,Sklep 12 m²,Terasa 15 m²,Balkón 6.1 m²,Sklep 4.1 m²,Terasa 10.1 m²,Terasa 83 m²,Terasa 12 m²,Balkón 11 m²,Balkón 28 m²,Balkón 32 m²,Terasa 32 m²,Sklep 6.4 m²,Balkón 96 m²,Terasa 27.6 m²,Balkón 2.29 m²,Balkón 12 m²,Lodžie 12 m²,Terasa 16.1 m²,Sklep 3.1 m²,Balkón 1 m²,Lodžie 9 m²,Sklep 8 m²,Sklep 1.2 m²,Lodžie 2.7 m²,Lodžie 13 m²,Terasa 19 m²,Sklep 20 m²,Lodžie 10 m²,Terasa 14 m²,Terasa 14.1 m²,Terasa 40 m²,Balkón 35 m²,Balkón 70 m²,Plot space,Sklep 44 m²,Sklep 15 m²
"CZK 18,000","CZK 3,800",744477,2 bedroom,10/17/2022,52 m²,Partly,3,,150.91,235.66,180.98,701.01,214.42,699.76,576.83,524.49,260.3,130.46,Prague - Záběhlice,50.05659,14.50407,,,,"CZK 40,000",G,Very good,Brick,Complete,,,1.0,,Distance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 3,200",743720,Studio,10/3/2022,35 m²,Fully furnished,2,1.0,52.71,885.21,523.81,874.84,30.45,729.9,997.92,464.81,1208.95,324.79,Prague - Strašnice,50.07828,14.5085,,,,"CZK 24,000",D,New-build,Brick,,,1.0,,,,,,,,Personal,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
"CZK 20,000","CZK 4,000",670173,2+kk,11/1/2022,50 m²,Fully furnished,2,,257.69,465.62,208.5,422.91,459.47,367.79,297.03,291.32,1080.49,155.73,"Krásného, Prague - Veleslavín",50.09209,14.34574,1.0,,,"CZK 40,000",G,Very good,Brick,,,1.0,,,,,,,,Personal,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 4,200",743671,2 bedroom,11/1/2022,55 m²,Fully furnished,3,,412.74,676.41,498.82,705.08,315.13,517.26,725.11,452.15,524.01,60.29,"Nová kolonie, Prague - Stodůlky",50.04922,14.332,1.0,,,"CZK 20,000",C,New-build,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 4,808",62183,2+kk,,60 m²,Fully furnished,1,1.0,146.42,801.21,116.97,936.57,391.05,245.91,454.82,267.13,572.36,241.68,Prague - Kunratice,50.0238780908,14.4878232479,1.0,1.0,1.0,"CZK 50,000",,,Brick,,,,,,Central,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000","CZK 3,000",719319,2+kk,11/1/2022,52 m²,Partly,1,1.0,247.01,716.86,126.75,1561.69,108.31,308.06,300.35,276.64,113.97,14.08,"Donovalská, Prague - Chodov",50.03731,14.50635,,1.0,1.0,"CZK 23,000",B,New-build,Other,,,,,,,,Up to 10 years,,,Personal,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 38,000","CZK 9,000",659093,3+kk,11/1/2022,128 m²,Fully furnished,6,,217.64,234.28,240.62,629.17,210.31,68.85,525.17,314.44,226.55,376.18,"Pitterova, Prague - Žižkov",50.08457,14.46719,,1.0,1.0,"CZK 47,000",C,Very good,Other,,,,,,,,,,,Personal,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 9,500","CZK 2,000",743592,1 bedroom,10/3/2022,30 m²,Partly,,,111.85,1169.22,640.68,883.83,539.37,955.29,719.13,425.1,588.16,295.46,Prague - Žižkov,50.08774,14.47907,,,,"CZK 11,500",G,Good,Brick,,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 38,500","CZK 10,000",744444,5+1,10/8/2022,119 m²,Unfurnished,5,1.0,165.83,1026.41,174.23,930.9,276.31,168.19,365.81,474.89,676.17,425.07,Prague - Veleslavín,50.09504,14.34925,,,1.0,"CZK 77,000",C,Very good,Brick,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 6,000",743548,3+1,10/3/2022,70 m²,Fully furnished,7,1.0,296.75,426.54,327.8,3145.77,298.69,858.83,840.84,1706.82,1710.34,58.77,"K Lukám, Prague - Libuš",50.00778,14.46563,1.0,,,"CZK 30,000",C,Very good,Prefab concrete,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 6,210",744445,Studio,10/8/2022,46 m²,Fully furnished,4,1.0,55.02,158.45,35.39,37.46,136.79,243.61,177.71,913.16,368.16,245.95,Prague - Bubeneč,50.10016,14.42107,,,,"CZK 16,000",G,New-build,Brick,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 4,000",311911,2+kk,10/15/2022,50 m²,Unfurnished,,,298.66,528.24,177.63,1310.38,256.48,813.65,435.42,425.32,385.12,81.41,"Za Pohořelcem, Prague - Střešovice",50.0865695,14.3826858,,,,"CZK 20,000",G,Good,Brick,,,,,,,,,,,Cooperative,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 3,156",744440,3+1,10/12/2022,76 m²,Unfurnished,4,,65.43,1209.24,89.72,604.13,133.83,187.06,496.84,364.17,901.81,495.14,Prague - Dejvice,50.10652,14.38996,,,,"CZK 29,000",C,Very good,Brick,Interior,,,,1.0,,Standard,30 - 50 years,,,Cooperative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,500","CZK 4,000",744442,2+kk,10/8/2022,35 m²,Unfurnished,2,,100.72,937.8,390.48,1121.48,348.18,526.82,654.0,523.86,814.0,605.72,Prague - Libeň,50.11911,14.46961,,,,"CZK 27,000",G,Very good,Brick,Bathroom unit,,1.0,,,Electric boiler,Standard,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000","CZK 5,000",743513,3+kk,10/3/2022,84 m²,Unfurnished,2,,346.71,871.23,815.39,875.47,346.0,792.37,530.47,691.36,1545.08,375.53,"Nad Dolíky, Prague - Suchdol",50.14213,14.38072,1.0,,,"CZK 23,000",B,Very good,Brick,,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 3,000",673141,2+kk,12/1/2022,59 m²,Unfurnished,2,1.0,254.72,1106.91,204.26,641.4,210.72,640.09,512.47,354.75,302.76,308.64,"Čihákova, Prague - Libeň",50.10781,14.48951,,,,"CZK 40,000",C,Very good,Brick,Interior,,,,,Central,Standard,Up to 10 years,,,Personal,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,500","CZK 2,000",711641,2+kk,11/1/2022,49 m²,Fully furnished,4,1.0,32.78,592.19,41.02,4.17,44.87,159.87,254.74,339.78,285.23,399.87,"Jana Želivského, Prague - Žižkov",50.08854,14.46861,,,,"CZK 25,000",E,Very good,Brick,Interior,,,1.0,,Electric boiler,Standard,10 to 30 years,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000",CZK 0,743500,2+kk,10/3/2022,42 m²,Partly,4,,149.0,133.45,88.35,414.72,155.13,372.81,453.99,720.15,467.33,67.49,"Bystřická, Prague - Krč",50.0482,14.44216,,,,"CZK 36,000",G,Good,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 4,000",741534,2 bedroom,11/14/2022,50 m²,Partly,2,,134.33,189.92,323.18,214.42,108.07,90.21,614.21,413.97,1115.66,185.24,Prague - Vokovice,50.09758,14.36389,,,,"CZK 18,000",C,Very good,Brick,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 9,490",CZK 0,605365,Small studio,10/1/2022,12 m²,Fully furnished,1,,153.14,505.33,91.47,187.05,15.88,379.79,532.9,338.15,323.61,703.92,"Na Bělidle, Prague - Smíchov",50.071815,14.406029,,,,"CZK 5,000",G,Good,Brick,Interior,,,,,Gas boiler,Standard,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 4,000","CZK 2,000",624255,3+1,7/1/2022,80 m²,Partly,2,,144.85,1346.38,1139.66,1260.56,978.11,1291.24,1220.92,1218.47,1153.38,882.21,"Slivenecká, Prague - Hlubočepy",50.038176,14.390958,,,,"CZK 6,000",F,Good,Brick,Interior,,,,,Central,Standard,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,500","CZK 5,000",261360,1 bedroom,10/1/2022,42 m²,Partly,1,,331.24,781.05,684.31,744.39,389.49,703.4,548.2,708.51,1253.91,306.21,Prague - Suchdol,50.1402544,14.3836969,,,,"CZK 30,000",,Very good,Brick,Complete,,,,,Central,Luxurious,Over 50 years,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 6,000",743453,2 bedroom,10/2/2022,43 m²,Fully furnished,4,1.0,83.09,656.57,68.92,675.09,133.2,641.46,501.68,569.42,382.05,406.68,Prague - Vinohrady,50.06829,14.4342,,,,"CZK 20,000",G,Good,Brick,,,,,1.0,Electric boiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 3,000",743443,2+kk,11/1/2022,57 m²,Fully furnished,4,1.0,393.07,2270.56,29.68,1942.81,36.12,444.65,993.36,1670.18,690.15,407.86,Prague - Motol,50.07136,14.34778,1.0,,,CZK 0,G,Very good,Prefab concrete,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000","CZK 5,000",11362,2+kk,10/12/2022,50 m²,Fully furnished,6,1.0,40.44,211.67,106.07,146.84,38.45,164.17,56.16,38.5,136.63,121.65,"Masná, Prague - Staré Město",50.0893653,14.4243355,,,,"CZK 42,000",,,Other,,,,,,Central,,,,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,980","CZK 2,800",551358,Studio,11/27/2022,36 m²,Fully furnished,4,1.0,209.44,598.58,150.79,250.65,75.2,331.29,626.16,431.4,416.86,382.78,"Vltavská, Prague - Smíchov",50.07004295,14.4094813,,,,"CZK 20,000",,Very good,Brick,Interior,,,,,Distance,Luxurious,Up to 10 years,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,500","CZK 3,000",744227,1 bedroom,11/1/2022,32 m²,Partly,1,,411.23,353.57,217.89,432.3,143.92,429.48,235.31,493.39,764.94,261.61,"Čajkovského, Prague - Žižkov",50.08089,14.45268,1.0,1.0,,"CZK 13,500",G,Very good,Brick,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 2,500",743396,Studio,10/15/2022,29 m²,Partly,2,1.0,286.27,1144.45,494.04,504.46,643.38,588.99,611.11,1878.29,824.93,252.39,"Do Zahrádek I, Prague - Třebonice",50.05642215,14.2919529,1.0,,,"CZK 11,000",B,New-build,Low-energy,,,,,,,,,,,Personal,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,990","CZK 3,405",744391,Studio,10/17/2022,39 m²,Fully furnished,6,1.0,105.06,197.9,1.02,143.88,67.76,248.31,190.15,380.85,873.34,142.27,"Počernická, Prague - Malešice",50.08137944444,14.49911055555,1.0,,1.0,"CZK 17,395",G,New-build,Brick,,,1.0,,,,,,,,Personal,,,,,"CZK 17,395",,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,490","CZK 2,529",744386,3+kk,10/17/2022,65 m²,Fully furnished,9,1.0,214.8,1491.87,730.78,1542.93,171.3,1399.85,754.36,351.06,637.71,116.65,"Vazovova, Prague - Modřany",50.00572833333,14.43493527777,1.0,,,"CZK 19,019",D,Very good,Prefab concrete,,,,,,,,,,,Personal,,,,,"CZK 19,019",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 5,000",726634,3+kk,8/1/2022,80 m²,Partly,4,1.0,53.38,405.58,47.34,161.93,21.47,280.04,433.15,238.4,223.86,678.8,Prague - Nové Město,50.08334,14.43044,,,,"CZK 25,000",E,Good,Brick,,,,,1.0,,Standard,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 26,000","CZK 6,000",673720,3+kk,11/15/2022,76 m²,Partly,3,1.0,327.29,1229.43,243.16,270.0,157.01,286.62,126.2,363.98,375.91,117.22,"Vratislavova, Prague - Vyšehrad",50.0661,14.41981,,,,"CZK 52,000",D,Very good,Brick,,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,500","CZK 5,000",537428,2+kk,11/1/2022,71 m²,Fully furnished,6,1.0,315.6,524.42,271.55,650.64,241.23,444.26,295.29,490.42,253.14,395.18,"Na Folimance, Prague - Vinohrady",50.0662797,14.4331674,,,,"CZK 20,000",,Very good,Brick,Complete,,1.0,,,Gas boiler,Standard,Up to 10 years,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 7,000",743383,3+1,10/2/2022,60 m²,Fully furnished,2,,205.04,745.52,432.12,1124.24,146.8,451.68,833.51,195.95,4827.71,278.74,"Pod třešňovkou, Prague - Zbraslav",49.97061,14.38257,,,,"CZK 34,000",G,Very good,Brick,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,500","CZK 4,500",744365,2+kk,10/7/2022,52 m²,Partly,2,1.0,191.84,272.22,233.36,342.34,166.12,316.63,802.89,965.29,1336.68,444.28,Prague - Troja,50.12614,14.41962,,,,"CZK 15,000",G,New-build,Other,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 8,490","CZK 2,700",648320,2+kk,12/1/2022,28 m²,Partly,3,,249.51,651.61,252.48,1148.17,392.99,293.2,195.82,507.34,507.21,434.85,"U Zahradního Města, Prague - Záběhlice",50.054584,14.497787,,1.0,,"CZK 11,190",G,Very good,Brick,,,,,,,,,,,Personal,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 7,900","CZK 4,100",613116,Studio,11/1/2022,22 m²,,1,,423.76,462.24,578.34,2626.5,660.65,1413.3,1876.3,2049.15,426.97,1029.31,"V Nížinách, Prague - Dolní Měcholupy",50.057305,14.555202,,1.0,,"CZK 12,000",G,Very good,Brick,,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,900","CZK 4,000",744339,2+kk,10/7/2022,50 m²,Unfurnished,1,1.0,238.76,349.29,279.74,789.84,282.45,100.12,455.6,455.6,469.7,299.81,Prague - Strašnice,50.07085,14.48075,,,,"CZK 25,000",E,Good,Brick,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,000","CZK 5,600",744331,2 bedroom,10/15/2022,54 m²,Partly,1,,367.45,516.29,389.18,1973.52,459.77,642.42,865.71,501.3,693.92,212.89,Prague - Hostivař,50.05296,14.54175,,,,"CZK 24,000",C,Very good,Prefab concrete,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,500",CZK 700,660346,2 bedroom,11/1/2022,62 m²,Partly,5,,372.2,1038.24,263.22,779.8,421.4,913.54,272.91,189.07,850.35,354.31,"Sdružení, Prague - Nusle",50.05569,14.44403,,,,"CZK 15,500",D,Very good,Brick,Complete,,,,,Gas boiler,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 4,000",669787,2+kk,12/1/2022,33 m²,Unfurnished,1,1.0,175.62,1229.93,607.72,1211.48,880.36,1156.77,1160.04,1191.59,1059.99,422.63,"Granitova, Prague - Hloubětín",50.10861,14.52706,1.0,,,"CZK 15,000",B,New-build,Brick,,,1.0,,,Distance,Standard,Up to 10 years,,,Personal,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,500","CZK 3,500",577089,Studio,10/8/2022,34 m²,Partly,3,,448.36,1129.75,547.04,1376.97,505.39,861.59,1255.8,768.87,1169.63,602.82,"Houdova, Prague - Košíře",50.064252,14.3821221,,,,"CZK 30,000",E,Good,Other,,,1.0,,,Central,Standard,30 - 50 years,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000","CZK 2,600",107622,3+1,11/7/2022,75 m²,Unfurnished,5,1.0,388.42,791.87,343.93,726.7,567.22,739.07,350.84,172.63,2057.36,277.82,"Krynická, Prague - Troja",50.1269242,14.4089477,,,,"CZK 23,600",E,,Prefab concrete,,,,1.0,,Distance,,,,,Cooperative,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,900","CZK 4,500",742673,2+kk,11/1/2022,45 m²,Fully furnished,2,1.0,177.79,275.87,204.47,959.97,184.53,794.91,413.35,516.35,694.83,177.79,Prague - Hlubočepy,50.03086,14.36582,,,1.0,"CZK 40,000",C,New-build,Brick,,,,,,Distance,Standard,10 to 30 years,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000","CZK 4,000",625188,1 bedroom,10/7/2022,33 m²,Partly,3,1.0,381.53,834.49,344.23,785.88,354.15,1035.88,509.99,603.18,390.33,236.29,"Jasmínová, Prague - Záběhlice",50.05592335,14.5109252,,,,"CZK 17,000",G,Very good,Prefab concrete,,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 1,500",540561,5+kk,,,Fully furnished,7,,63.95,366.33,51.88,106.09,0.0,173.33,572.88,797.89,329.22,412.94,Prague - Karlín,50.094136088691,14.452722938098,1.0,,,"CZK 12,500",,,Brick,,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,900","CZK 2,141",678432,Studio,11/1/2022,45 m²,Fully furnished,7,1.0,499.62,2024.95,188.14,1699.49,1297.29,785.45,1097.22,1434.25,1137.76,178.28,"Pod Harfou, Prague - Vysočany",50.10354,14.50869,,,,"CZK 20,000",C,Very good,Brick,,,,,,Central,Standard,,,,Personal,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000","CZK 4,000",743306,Small studio,10/1/2022,25 m²,Partly,5,1.0,111.04,459.71,21.31,60.66,24.36,76.21,431.77,545.98,0.31,550.11,Prague - Karlín,50.09251,14.45339,,,,"CZK 17,000",G,Very good,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 3,500",743309,2+kk,10/1/2022,47 m²,Fully furnished,4,,334.62,658.07,326.59,639.62,559.5,488.45,482.18,284.43,734.38,291.13,"Zelenečská, Prague - Hloubětín",50.10912,14.5336,,,,"CZK 17,000",G,Very good,Brick,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZK 8,CZK 4,744279,1 bedroom,10/6/2022,38 m²,Unfurnished,3,1.0,145.3,926.73,255.29,477.16,295.89,770.44,502.98,277.35,913.03,334.4,"Maroldova, Prague - Nusle",50.06165,14.45109,,,,"CZK 4,500",D,Good,Brick,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 34,000","CZK 7,200",744231,3+kk,1/1/2023,125 m²,Fully furnished,4,1.0,146.3,582.9,105.68,246.72,82.2,139.49,199.14,223,522.52,233.05,"Musílkova, Prague - Košíře",50.06881115,14.36939225,,,,"CZK 68,000",G,Very good,Brick,,,1.0,,,Distance,,Up to 10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
"CZK 25,000","CZK 5,500",545448,3+kk,11/1/2022,79 m²,Fully furnished,1,1.0,370.37,681.2,370.04,391.78,119.22,395.58,282.24,505.35,591.34,217.59,"Jihlavská, Prague - Michle",50.0446361,14.4538603,,,,"CZK 30,500",G,,Brick,Interior,,1.0,,,Distance,Standard,10 to 30 years,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 4,800",444939,2+kk,11/1/2022,45 m²,Partly,1,,485.81,848.1,921.28,3700.62,963.83,3535.56,1057.3,2986.2,1171.02,579.41,"U Svahu, Prague - Slivenec",50.0167798,14.3524725,1.0,,,"CZK 30,000",A,New-build,Brick,,,1.0,,1.0,,Standard,Up to 10 years,,,Personal,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 4,000",591711,2+kk,9/1/2022,65 m²,Partly,2,,289.14,362.62,894.02,5370.1,485.98,875.81,773.02,682.61,438.36,93.39,Prague - Letňany,50.12479,14.51643,,,,"CZK 21,000",B,New-build,Brick,Complete,,1.0,,,Electric boiler,Standard,Up to 10 years,,,Personal,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 65,000","CZK 1,000",744055,3+1,11/15/2022,110 m²,Fully furnished,5,1.0,169.45,667.16,71.1,163.09,60.77,92.15,256.68,750.04,439.41,259.75,"Jungmannova, Prague - Nové Město",50.081,14.42262,1.0,,,"CZK 32,500",B,Very good,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,800",709433,2 bedroom,11/1/2022,50 m²,Partly,,,282.43,676.63,212.49,293.34,327.88,333.12,348.42,212.19,1119.79,292.2,"Na Okraji, Prague - Veleslavín",50.08967,14.34076,,,,"CZK 15,000",C,Very good,Brick,,,,,,,,,,,Personal,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
