Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,Lift,Garage,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Refundable security deposit,Building type,Heating,Designe,Condition,Ownership,EPC,Reconstruction,Sklep 1 m²,Lodžie 6 m²,Balcony,Terrace,Lodžie 5 m²,Parking,Age,New-build,Lodžie 4 m²,Sklep 2 m²,Sklep 3 m²,Lodžie 7 m²,Domácí mazlíčci vítáni,Terasa 40 m²,Sklep 5 m²,Balkón 10 m²,Terasa 2 m²,Cellar,Balkón 6 m²,Balkón 2 m²,Sklep 8 m²,Balkón 4 m²,Balkón 15 m²,Balkón 7 m²,Sklep 6 m²,Terasa 35 m²,Sklep 2.4 m²,Sklep 4 m²,Balkón 3 m²,Terasa 6 m²,Enclosed balcony,Balkón 8 m²,Lodžie 7.1 m²,Lodžie 20 m²,Balkón 54 m²,Terasa 42 m²,Lodžie 3 m²,Balkón 5 m²,Terasa 50 m²,Sklep 10 m²,Lodžie 12 m²,Lodžie 8 m²,Balkón 9 m²,Balkón 29 m²,Terasa 30 m²,Terasa 49 m²,Terasa 12 m²,Sklep 44 m²,Balkón 6.4 m²,Sklep 1.3 m²,Administrative fee,Terasa 4 m²,Terasa 21 m²,Lodžie 10 m²,Terasa 10 m²,Sklep 9 m²,Terasa 200 m²,Terasa 7 m²,Terasa 15 m²,Terasa 5 m²,Terasa 25 m²,Terasa 20 m²,Sklep 1.2 m²,Balkón 2.1 m²,Balkón 33 m²,Terasa 12.7 m²,Terasa 18 m²,Terasa 70 m²,Terasa 100 m²,Balkón 12 m²,Balkón 1 m²,Terasa 3 m²,Balkón 3.2 m²,Terasa 11 m²,Lodžie 8.7 m²,Sklep 2.7 m²,Terasa 9 m²,Balkón 60 m²,Terasa 60 m²,Balkón 40 m²,Balkón 18 m²,Terasa 13 m²,Balkón 16 m²,Sklep 12 m²,Terasa 14 m²,Terasa 350 m²,Sklep 7 m²,Terasa 27 m²,Terasa 300 m²,Terasa 78 m²,Balkón 2.6 m²,Sklep 58 m²,Terasa 8 m²,Lodžie 6.1 m²,Sklep 17 m²,Sklep 8.1 m²,Terasa 32 m²,Balkón 6.1 m²,Sklep 4.1 m²,Terasa 10.1 m²,Lodžie 3.2 m²,Lodžie 5.1 m²,Balkón 28 m²,Balkón 1.5 m²,Terasa 17 m²,Balkón 14 m²,Sklep 15 m²,Terasa 37 m²,Balkón 8.73 m²,Terasa 2.67 m²,Lodžie 15 m²,Balkón 11 m²,Terasa 16.1 m²,Sklep 3.1 m²,Balkón 13 m²,Terasa 29 m²,Terasa 83 m²,Sklep 6.4 m²,Balkón 96 m²,Terasa 27.6 m²,Lodžie 2.7 m²,Lodžie 13 m²,Sklep 20 m²,Terasa 14.1 m²
"CZK 17,000","CZK 1,500",748994,Studio,11/4/2022,40 m²,Unfurnished,2,,,262.11,141.7,78.57,405.25,49.0,584.09,350.86,300.13,37.91,218.52,Prague - Libeň,50.10313,14.47859,"CZK 17,000",Brick,,,Good,,A,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 1,500",748994,Studio,11/4/2022,40 m²,Unfurnished,2,,,262.11,141.7,78.57,405.25,49.0,584.09,350.86,300.13,37.91,218.52,Prague - Libeň,50.10313,14.47859,"CZK 17,000",Brick,,,Good,,A,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 2,600",493384,Studio,2/1/2023,37 m²,Partly,1,,,342.69,944.82,1567.51,4193.75,382.23,1274.28,1539.25,1674.65,1746.52,806.03,"Holekova, Prague - Klánovice",50.1008217,14.6871026,"CZK 30,000",Brick,Gas boiler,Luxurious,Very good,Personal,,,,,1.0,,,1.0,Up to 10 years,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 39,000","CZK 7,000",616335,4+1,10/28/2022,150 m²,Partly,1,,,187.19,1435.35,170.17,1071.56,167.78,148.85,445.52,578.95,458.41,194.93,Prague - Dejvice,50.104941,14.371193,"CZK 50,000",Brick,Central,Luxurious,Very good,Personal,A,Complete,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000","CZK 3,000",748989,2+kk,11/4/2022,64 m²,Partly,4,1.0,1.0,227.81,1338.24,288.96,1012.78,350.04,848.52,289.13,1137.65,1278.03,824.9,"Čerpadlová, Prague - Vysočany",50.10109,14.50535,"CZK 23,000",Low-energy,,,New-build,,B,,,,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 2,500",554832,Studio,11/1/2022,29 m²,Fully furnished,5,1.0,,157.95,777.65,138.46,287.91,31.69,103.45,411.13,887.42,499.67,819.73,"Šimáčkova, Prague - Holešovice",50.102940901306,14.433730814141,"CZK 20,000",Brick,,,,Personal,,Complete,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,500","CZK 2,500",552310,2 bedroom,11/1/2022,62 m²,Partly,2,,,347.08,1543.7,298.58,2377.36,431.98,1655.1,321.6,1327.76,858.53,926.68,"Sobínská, Prague - Ruzyně",50.0839733,14.315071,"CZK 35,000",Brick,,Standard,Very good,Personal,,Complete,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,000",629291,Studio,9/1/2022,47 m²,Fully furnished,5,1.0,,276.61,560.88,139.9,347.82,51.54,374.24,316.63,357.41,694.61,113.09,"Baranova, Prague - Žižkov",50.079706,14.45761,"CZK 30,000",Brick,Distance,Standard,Very good,Cooperative,G,Interior,,,,1.0,,,Over 50 years,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 45,000","CZK 5,300",748941,3+1,11/3/2022,113 m²,Fully furnished,1,1.0,1.0,290.52,684.81,54.16,461.47,0.56,459.81,249.26,231.23,502.72,200.36,"Ruská, Prague - Vršovice",50.07213,14.45511,"CZK 45,000",Brick,,Luxurious,Very good,Personal,G,Complete,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 2,000",364617,2 bedroom,1/1/2023,56 m²,Partly,3,1.0,,146.86,765.9,114.48,542.55,37.09,540.89,355.5,270.32,509.37,158.39,"Tolstého, Prague - Vršovice",50.0719122,14.4605969,CZK 0,Brick,Central,,,Personal,,Complete,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 3,750",248162,2+kk,1/1/2023,48 m²,Fully furnished,3,1.0,,308.22,360.56,34.89,307.22,35.73,727.33,186.86,433.91,888.51,209.73,"Lucemburská, Prague - Žižkov",50.079195,14.455327,"CZK 40,000",Brick,Gas boiler,,Very good,Personal,,Complete,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 31,500","CZK 4,000",748971,3+kk,11/28/2022,90 m²,Unfurnished,5,,,62.48,332.72,157.85,281.42,1.58,418.05,243.22,555.93,942.53,382.39,"Gorazdova, Prague - Nové Město",50.07522,14.41465,"CZK 50,000",Brick,,,Very good,,G,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,000","CZK 8,100",748974,3+kk,11/4/2022,86 m²,Unfurnished,3,1.0,,170.13,420.03,128.27,410.38,113.29,224.67,322.36,334.74,680.51,437.45,"Salmovská, Prague - Nové Město",50.07468,14.42227,"CZK 56,000",Brick,,,Very good,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 6,000",691769,2+kk,12/1/2022,47 m²,Partly,1,1.0,,90.53,235.22,28.68,73.8,3.13,240.09,241.94,333.16,680.97,381.71,"Karlovo náměstí, Prague - Nové Město",50.07717,14.41919,"CZK 16,000",Brick,,,Very good,Personal,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 6,700",196137,2+kk,12/1/2022,60 m²,Fully furnished,1,,,471.71,945.0,794.68,1036.78,863.74,897.07,1025.98,798.84,1570.34,850.56,"Františka Diviše, Prague - Uhříněves",50.0341608,14.5875267,"CZK 15,000",Brick,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,000","CZK 3,000",665708,3+kk,7/1/2021,86 m²,Partly,6,1.0,,104.52,387.44,258.23,444.25,87.81,433.74,434.8,328.65,310.45,337.26,"Na Žertvách, Prague - Libeň",50.10498,14.47881,"CZK 35,000",Brick,,,Very good,Personal,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 5,800",746232,3+kk,11/1/2022,67 m²,Partly,3,,,49.8,1433.0,52.85,115.73,306.85,65.74,1324.76,24.26,3904.85,839.5,Prague - Zbraslav,49.97449,14.39298,"CZK 18,000",Brick,,,Very good,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 36,675","CZK 12,225",742243,2+kk,11/25/2022,48 m²,Fully furnished,2,1.0,,170.48,421.6,257.32,426.75,52.86,339.7,54.65,63.39,473.33,754.41,"Balbínova, Prague - Vinohrady",50.0795659,14.4357789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 3,995",646460,2+kk,1/1/2023,53 m²,,1,,,228.28,1027.74,512.67,681.37,498.45,618.93,1053.4,320.71,583.08,843.23,"Prvomájová, Prague - Radotín",49.9894644,14.3678527,"CZK 18,000",Brick,Central,,,Personal,D,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 3,200",743114,2+kk,10/10/2022,50 m²,Partly,4,1.0,,117.51,380.97,302.58,383.76,82.81,369.64,488.73,242.1,360.59,250.71,Prague - Libeň,50.10517,14.4779,"CZK 44,000",Low-energy,,,New-build,,B,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000","CZK 4,000",748737,3+kk,11/5/2022,80 m²,Partly,,,,349.92,2733.22,1905.83,2658.55,400.31,2635.62,2116.76,1873.28,2204.57,705.95,"Štychova, Prague - Křeslice",50.02358,14.5699,"CZK 40,000",Brick,Distance,Standard,Very good,Personal,G,Complete,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 46,530","CZK 15,510",746227,2 bedroom,12/17/2022,48 m²,Fully furnished,2,,,158.42,248.82,154.82,246.13,112.68,264.3,390.21,408.3,154.53,114.55,"Řásnovka, Prague - Staré Město",50.0918754,14.4250902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 37,425","CZK 12,475",745389,2+kk,12/16/2022,61 m²,Fully furnished,2,1.0,,170.48,421.6,257.32,426.75,52.86,339.7,54.65,63.39,473.33,754.41,"Balbínova, Prague - Vinohrady",50.0795659,14.4357789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 37,500","CZK 12,500",747210,2+kk,12/23/2022,60 m²,Fully furnished,3,1.0,,239.73,541.75,45.52,270.79,35.61,285.18,465.63,625.46,639.52,581.38,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 4,900",747949,2+kk,11/1/2022,50 m²,Partly,3,1.0,,291.16,100.7,172.13,1188.31,165.94,1023.26,425.81,635.91,707.3,117.83,"Voskovcova, Prague - Hlubočepy",50.02944,14.36394,"CZK 43,800",Brick,Distance,,Very good,,C,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,500","CZK 2,500",748928,Studio,1/1/2023,35 m²,Fully furnished,5,1.0,,181.97,38.89,154.29,1515.19,133.09,946.56,1057.6,649.16,829.44,34.07,Prague - Stodůlky,50.04617,14.30339,"CZK 35,000",Low-energy,,,New-build,,A,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 31,875","CZK 10,625",748688,4+1,1/1/2023,116 m²,Fully furnished,4,1.0,,219.03,523.06,95.01,200.46,13.28,233.05,276.81,520.7,514.26,457.73,"Řeznická, Prague - Nové Město",50.0782451,14.422467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000","CZK 7,000",748686,1 bedroom,1/1/2023,30 m²,Fully furnished,3,,,169.94,657.22,187.03,47.07,30.44,118.16,20.05,94.58,357.1,201.44,"Ječná, Prague - Nové Město",50.0756771,14.4268037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 41,250","CZK 13,750",747658,2 bedroom,11/11/2022,85 m²,Fully furnished,3,,,191.57,753.62,69.97,330.93,13.61,374.53,239.9,389.11,372.07,326.14,"Štěpánská, Prague - Nové Město",50.0782592,14.4248942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,253","CZK 9,418",748681,Studio,1/1/2023,36 m²,Fully furnished,4,1.0,1.0,151.35,453.73,35.53,193.5,82.13,267.14,487.42,885.3,353.4,500.35,"Sokolovská a, Prague - Karlín",50.0940007,14.4535929,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 33,750","CZK 11,250",748840,1 bedroom,1/2/2023,43 m²,Fully furnished,3,1.0,,275.28,321.52,72.5,617.26,60.27,467.19,25.57,60.76,793.43,562.96,"Americká, Prague - Vinohrady",50.0717643,14.4385436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 32,250","CZK 10,750",748836,Studio,1/2/2023,27 m²,Fully furnished,4,1.0,,275.28,321.52,72.5,617.26,60.27,467.19,25.57,60.76,793.43,562.96,"Americká, Prague - Vinohrady",50.0717643,14.4385436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,625","CZK 7,875",748676,2+kk,1/1/2023,55 m²,Fully furnished,5,1.0,,220.44,310.2,46.98,184.65,155.87,218.79,202.06,484.54,495.63,451.38,"Ovenecká, Prague - Holešovice",50.0984636,14.4253146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 37,425","CZK 12,475",748835,2+kk,1/2/2023,65 m²,Fully furnished,4,1.0,1.0,98.11,519.72,259.57,518.53,503.78,523.76,582.86,786.16,771.42,226.59,"Švehlova, Prague - Záběhlice",50.0564738,14.5142373,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,425","CZK 6,475",748670,Studio,1/1/2023,26 m²,Fully furnished,3,1.0,,205.16,530.34,108.17,270.87,117.71,197.76,382.34,473.87,640.56,688.52,"Tyršova, Prague - Nové Město",50.0730191,14.4308529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 56,250","CZK 18,750",748517,2+kk,12/31/2022,47 m²,Fully furnished,3,1.0,,145.3,409.63,254.35,292.12,59.28,309.45,136.5,419.43,177.03,511.6,"Elišky Krásnohorské, Prague - Josefov",50.0906304,14.4198248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,425","CZK 6,475",748832,Studio,1/2/2023,24 m²,Fully furnished,5,1.0,,204.75,529.92,107.76,271.28,117.3,198.17,381.93,473.46,640.15,688.11,"Tyršova, Prague - Nové Město",50.073014,14.4308483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 37,500","CZK 12,500",748954,2+kk,1/3/2023,60 m²,Fully furnished,4,1.0,,239.73,541.75,45.52,270.79,35.61,285.18,465.63,625.46,639.52,581.38,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,000","CZK 3,500",748209,2 bedroom,11/1/2022,66 m²,Fully furnished,2,,,4.86,1039.69,5.82,992.19,68.31,380.95,827.91,481.08,688.25,268.63,"Peroutkova, Prague - Smíchov",50.06495,14.38883,"CZK 28,000",Brick,,,Very good,,G,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,000","CZK 3,500",748208,2 bedroom,12/1/2022,65 m²,Fully furnished,1,,,175.3,602.07,258.44,326.13,199.64,343.9,184.98,237.94,787.76,161.23,"Ulrychova, Prague - Břevnov",50.08647,14.34315,"CZK 28,000",Brick,,,Very good,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 1,300",748203,2+kk,10/29/2022,40 m²,Unfurnished,8,1.0,,216.63,791.97,281.71,766.15,477.75,471.05,361.97,539.0,892.94,224.2,"Písnická, Prague - Kamýk",50.02135,14.44096,"CZK 20,000",Prefab concrete,,,Very good,,D,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000","CZK 3,500",748947,2+kk,11/3/2022,43 m²,Partly,4,1.0,,409.26,1689.1,928.01,1740.16,381.47,1597.08,951.23,548.29,834.58,234.8,"Levského, Prague - Modřany",50.00678,14.43548,"CZK 16,500",Prefab concrete,,,Very good,,G,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,500","CZK 3,500",693003,2+kk,11/7/2022,39 m²,Partly,3,1.0,1.0,136.67,1390.02,425.57,1206.49,128.15,680.21,505.72,535.75,606.17,341.56,"Na Sypkém, Prague - Libeň",50.1153416,14.4743339,"CZK 25,000",Brick,Distance,Luxurious,New-build,Personal,B,,,,,,,,Up to 10 years,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 6,500",250560,2 bedroom,11/6/2022,56 m²,Partly,2,,,185.07,1685.04,598.46,1570.11,352.09,909.84,657.29,1528.39,1112.93,933.98,"Višňová, Prague - Krč",50.0334617,14.4501805,"CZK 17,000",Brick,Central,Standard,Very good,Personal,A,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,500","CZK 3,200",243943,3+kk,11/3/2022,77 m²,Fully furnished,5,,,300.63,785.68,274.71,529.34,301.96,529.11,620.67,427.7,754.89,484.75,"Kloboučnická, Prague - Nusle",50.0629097,14.4491389,"CZK 35,000",Brick,,,New-build,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,900","CZK 2,300",748939,2 bedroom,11/3/2022,54 m²,Partly,3,1.0,,176.37,516.7,197.62,715.34,119.34,223.56,624.12,462.91,662.71,301.54,"V Olšinách, Prague - Vršovice",50.07132,14.48353,"CZK 39,000",Brick,Central,,Very good,,G,Complete,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 7,000","CZK 1,500",748940,Studio,11/3/2022,17 m²,Partly,1,,,191.33,661.41,92.72,438.07,125.62,436.41,134.31,322.79,706.23,291.93,"Bulharská, Prague - Vršovice",50.07161,14.45719,"CZK 10,000",Brick,,,Good,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
